City_origin,Country_origin,Latitude_origin,Longitude_origin,departure_iataCode
Antalya,Turkey,36.898701,30.800501,AYT
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Belfast,United Kingdom,54.6575012207,-6.21582984924,BFS
Bergen,Norway,60.29339981,5.218140125,BGO
Bergamo,Italy,45.673901,9.70417,BGY
Belfast,United Kingdom,54.61809921264648,-5.872499942779541,BHD
Bilbao,Spain,43.30110168457031,-2.9106099605560303,BIO
Bordeaux,France,44.8283004761,-0.7155560255050001,BOD
Mulhouse,France,47.59,7.5291667,BSL
Budapest,Hungary,47.42976,19.261093,BUD
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Catania,Italy,37.466801,15.0664,CTA
Dublin,Ireland,53.421299,-6.27007,DUB
Dublin,Ireland,53.421299,-6.27007,DUB
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
East Midlands,United Kingdom,52.8311004639,-1.32806003094,EMA
Erfurt,Germany,50.97980117797852,10.958100318908691,ERF
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Friedrichshafen,Germany,47.6712989807,9.511489868160002,FDH
Florence,Italy,43.810001,11.2051,FLR
Guernsey,Guernsey,49.43500137329102,-2.601969957351685,GCI
Gibraltar,Gibraltar,36.1511993408,-5.3496599197400005,GIB
Glasgow,United Kingdom,55.8718986511,-4.43306016922,GLA
Grenoble,France,45.36289978027344,5.329370021820068,GNB
Grenoble,France,45.36289978027344,5.329370021820068,GNB
Gerona,Spain,41.901000977,2.7605500221,GRO
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Hamburg,Germany,53.630401611328,9.988229751586902,HAM
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Innsbruck,Austria,47.260201,11.344,INN
Innsbruck,Austria,47.260201,11.344,INN
Innsbruck,Austria,47.260201,11.344,INN
Innsbruck,Austria,47.260201,11.344,INN
Inverness,United Kingdom,57.54249954223633,-4.047500133514403,INV
Isle Of Man,Isle of Man,54.08330154418945,-4.623889923095703,IOM
Istanbul,Turkey,41.275278,28.751944,IST
Jersey,Jersey,49.20790100097656,-2.195509910583496,JER
Kuusamo,Finland,65.98760223388699,29.239400863647,KAO
Kiev,Ukraine,50.34500122070313,30.89469909667969,KBP
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Krakow,Poland,50.077702,19.7848,KRK
Kittila,Finland,67.700996398926,24.846799850464,KTT
Kittila,Finland,67.700996398926,24.846799850464,KTT
Larnaca,Cyprus,34.875099182128906,33.62490081787109,LCA
Almeria,Spain,36.84389877319336,-2.3701000213623047,LEI
London,United Kingdom,51.4706,-0.461941,LHR
Milan,Italy,45.445099,9.27674,LIN
Lisbon,Portugal,38.7813,-9.13592,LIS
Lisbon,Portugal,38.7813,-9.13592,LIS
Ljubljana,Slovenia,46.223701,14.4576,LJU
London,United Kingdom,51.87469863891602,-0.3683330118656158,LTN
Lyon,France,45.725556,5.081111,LYS
Lyon,France,45.725556,5.081111,LYS
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Menorca,Spain,39.86259841918945,4.2186498641967765,MAH
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Malta,Malta,35.857498,14.4775,MLA
Montpellier,France,43.57619857788086,3.96301007270813,MPL
Marseille,France,43.439271922,5.22142410278,MRS
Maastricht,Netherlands,50.911701,5.7701400000000005,MST
Munich,Germany,48.353802,11.7861,MUC
Milano,Italy,45.6306,8.728110000000001,MXP
Naples,Italy,40.886002000000005,14.2908,NAP
Nice,France,43.658401489300005,7.215869903560001,NCE
Newcastle,United Kingdom,55.03749847412109,-1.6916699409484863,NCL
Newquai,United Kingdom,50.44060134887695,-4.995409965515137,NQY
Nantes,France,47.15319824220001,-1.61073005199,NTE
Porto,Portugal,41.2481002808,-8.68138980865,OPO
Porto,Portugal,41.2481002808,-8.68138980865,OPO
Cork,Ireland,51.84130096435547,-8.491109848022461,ORK
Paris,France,48.7233333,2.3794444,ORY
Oslo,Norway,60.121,11.0502,OSL
Bucharest,Romania,44.5711111,26.085,OTP
Paphos,Cyprus,34.71799850463867,32.48569869995117,PFO
Palma de Mallorca,Spain,39.551700592,2.73881006241,PMI
Prague,Czech Republic,50.1008,14.26,PRG
Pisa,Italy,43.683899,10.3927,PSA
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Rovaniemi,Finland,66.564796447754,25.830400466919,RVN
Santiago,Spain,42.89630126953125,-8.415140151977539,SCQ
Thessaloniki,Greece,40.51969909667969,22.97089958190918,SKG
Shannon,Ireland,52.702,-8.92482,SNN
Sofia,Bulgaria,42.69669342041016,23.411436080932614,SOF
Sofia,Bulgaria,42.69669342041016,23.411436080932614,SOF
London,United Kingdom,51.8849983215,0.234999999404,STN
London,United Kingdom,51.8849983215,0.234999999404,STN
Stavanger,Norway,58.876701354,5.637780189500001,SVG
Sevilla,Spain,37.41799926757813,-5.8931097984313965,SVQ
Salzburg,Austria,47.7933006287,13.0043001175,SZG
Salzburg,Austria,47.7933006287,13.0043001175,SZG
Tirana,Albania,41.4146995544,19.7206001282,TIA
Tirana,Albania,41.4146995544,19.7206001282,TIA
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Toulouse,France,43.629101,1.36382,TLS
Toulouse,France,43.629101,1.36382,TLS
Toulouse,France,43.629101,1.36382,TLS
Tromso,Norway,69.68329620361328,18.91889953613281,TOS
Trondheim,Norway,63.45780179999999,10.9239998,TRD
Torino,Italy,45.200802,7.64963,TRN
Torino,Italy,45.200802,7.64963,TRN
Torino,Italy,45.200802,7.64963,TRN
Venice,Italy,45.505299,12.3519,VCE
Valencia,Spain,39.4893,-0.481625,VLC
Villafranca,Italy,45.395699,10.8885,VRN
Villafranca,Italy,45.395699,10.8885,VRN
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Zurich,Switzerland,47.464699,8.54917,ZRH
Zurich,Switzerland,47.464699,8.54917,ZRH
Aberdeen,United Kingdom,57.20190048217773,-2.1977798938751216,ABZ
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Athens,Greece,37.9364013672,23.9444999695,ATH
Athens,Greece,37.9364013672,23.9444999695,ATH
Athens,Greece,37.9364013672,23.9444999695,ATH
Athens,Greece,37.9364013672,23.9444999695,ATH
Barcelona,Spain,41.2971,2.07846,BCN
Belgrade,Serbia,44.8184013367,20.3090991974,BEG
Bergen,Norway,60.29339981,5.218140125,BGO
Belfast,United Kingdom,54.61809921264648,-5.872499942779541,BHD
Belfast,United Kingdom,54.61809921264648,-5.872499942779541,BHD
Bilbao,Spain,43.30110168457031,-2.9106099605560303,BIO
Bologna,Italy,44.5354,11.2887,BLQ
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Mulhouse,France,47.59,7.5291667,BSL
Budapest,Hungary,47.42976,19.261093,BUD
Cologne,Germany,50.8658981323,7.1427397728,CGN
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Cardiff,United Kingdom,51.39670181274414,-3.343329906463623,CWL
Moscow,Russia,55.40879821777344,37.90629959106445,DME
Dublin,Ireland,53.421299,-6.27007,DUB
Dublin,Ireland,53.421299,-6.27007,DUB
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Gibraltar,Gibraltar,36.1511993408,-5.3496599197400005,GIB
Glasgow,United Kingdom,55.8718986511,-4.43306016922,GLA
Grenoble,France,45.36289978027344,5.329370021820068,GNB
Gothenborg,Sweden,57.662799835205,12.279800415039,GOT
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Hannover,Germany,52.461101532,9.68507957458,HAJ
Hamburg,Germany,53.630401611328,9.988229751586902,HAM
Hamburg,Germany,53.630401611328,9.988229751586902,HAM
Helsinki,Finland,60.317199707031,24.963300704956,HEL
Innsbruck,Austria,47.260201,11.344,INN
Istanbul,Turkey,40.976898,28.8146,ISL
Istanbul,Turkey,41.275278,28.751944,IST
Istanbul,Turkey,41.275278,28.751944,IST
Jersey,Jersey,49.20790100097656,-2.195509910583496,JER
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Larnaca,Cyprus,34.875099182128906,33.62490081787109,LCA
Leipzig,Germany,51.423889,12.236389,LEJ
Leipzig,Germany,51.423889,12.236389,LEJ
London,United Kingdom,51.148102,-0.190278,LGW
Milan,Italy,45.445099,9.27674,LIN
Milan,Italy,45.445099,9.27674,LIN
Lisbon,Portugal,38.7813,-9.13592,LIS
Lisbon,Portugal,38.7813,-9.13592,LIS
Lyon,France,45.725556,5.081111,LYS
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Madrid,Spain,40.471926,-3.56264,MAD
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Malta,Malta,35.857498,14.4775,MLA
Malta,Malta,35.857498,14.4775,MLA
Teesside,United Kingdom,54.50920104980469,-1.4294099807739258,MME
Marseille,France,43.439271922,5.22142410278,MRS
Munich,Germany,48.353802,11.7861,MUC
Munich,Germany,48.353802,11.7861,MUC
Milano,Italy,45.6306,8.728110000000001,MXP
Naples,Italy,40.886002000000005,14.2908,NAP
Nice,France,43.658401489300005,7.215869903560001,NCE
Newcastle,United Kingdom,55.03749847412109,-1.6916699409484863,NCL
Porto,Portugal,41.2481002808,-8.68138980865,OPO
Porto,Portugal,41.2481002808,-8.68138980865,OPO
Cork,Ireland,51.84130096435547,-8.491109848022461,ORK
Oslo,Norway,60.121,11.0502,OSL
Oslo,Norway,60.121,11.0502,OSL
Bucharest,Romania,44.5711111,26.085,OTP
Bucharest,Romania,44.5711111,26.085,OTP
Bucharest,Romania,44.5711111,26.085,OTP
Palma de Mallorca,Spain,39.551700592,2.73881006241,PMI
Prague,Czech Republic,50.1008,14.26,PRG
Prague,Czech Republic,50.1008,14.26,PRG
Shannon,Ireland,52.702,-8.92482,SNN
Sofia,Bulgaria,42.69669342041016,23.411436080932614,SOF
Sofia,Bulgaria,42.69669342041016,23.411436080932614,SOF
London,United Kingdom,51.8849983215,0.234999999404,STN
Stuttgart,Germany,48.6898994446,9.22196006775,STR
Stuttgart,Germany,48.6898994446,9.22196006775,STR
Moscow,Russia,55.972599,37.4146,SVO
Sevilla,Spain,37.41799926757813,-5.8931097984313965,SVQ
Salzburg,Austria,47.7933006287,13.0043001175,SZG
Tirana,Albania,41.4146995544,19.7206001282,TIA
Toulouse,France,43.629101,1.36382,TLS
Torino,Italy,45.200802,7.64963,TRN
Venice,Italy,45.505299,12.3519,VCE
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Valencia,Spain,39.4893,-0.481625,VLC
Villafranca,Italy,45.395699,10.8885,VRN
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Zagreb,Croatia,45.742900848400005,16.0687999725,ZAG
Zurich,Switzerland,47.464699,8.54917,ZRH
Zurich,Switzerland,47.464699,8.54917,ZRH
Aberdeen,United Kingdom,57.20190048217773,-2.1977798938751216,ABZ
Aberdeen,United Kingdom,57.20190048217773,-2.1977798938751216,ABZ
Aberdeen,United Kingdom,57.20190048217773,-2.1977798938751216,ABZ
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Glasgow,United Kingdom,55.8718986511,-4.43306016922,GLA
Kirkwall,United Kingdom,58.957801818847656,-2.9049999713897705,KOI
Kirkwall,United Kingdom,58.957801818847656,-2.9049999713897705,KOI
Aberdeen,United Kingdom,57.20190048217773,-2.1977798938751216,ABZ
Altenrhein,Switzerland,47.4850006104,9.560770034789998,ACH
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Athens,Greece,37.9364013672,23.9444999695,ATH
Antalya,Turkey,36.898701,30.800501,AYT
Bacau,Romania,46.52190017700195,26.91029930114746,BCM
Bacau,Romania,46.52190017700195,26.91029930114746,BCM
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Belgrade,Serbia,44.8184013367,20.3090991974,BEG
Belfast,United Kingdom,54.6575012207,-6.21582984924,BFS
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Bologna,Italy,44.5354,11.2887,BLQ
Stockholm,Sweden,59.35440063476562,17.941699981689453,BMA
Bordeaux,France,44.8283004761,-0.7155560255050001,BOD
Bristol,United Kingdom,51.382702,-2.71909,BRS
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Budapest,Hungary,47.42976,19.261093,BUD
Cluj-napoca,Romania,46.78519821166992,23.686199188232425,CLJ
Catania,Italy,37.466801,15.0664,CTA
Debrecen,Hungary,47.48889923095703,21.61529922485352,DEB
Dublin,Ireland,53.421299,-6.27007,DUB
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
East Midlands,United Kingdom,52.8311004639,-1.32806003094,EMA
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
Rome,Italy,41.8002778,12.2388889,FCO
Rome,Italy,41.8002778,12.2388889,FCO
Frankfurt,Germany,50.033333,8.570556,FRA
Frankfurt,Germany,50.033333,8.570556,FRA
Guernsey,Guernsey,49.43500137329102,-2.601969957351685,GCI
Gdansk,Poland,54.37760162353516,18.46619987487793,GDN
Glasgow,United Kingdom,55.8718986511,-4.43306016922,GLA
Glasgow,United Kingdom,55.8718986511,-4.43306016922,GLA
Grenoble,France,45.36289978027344,5.329370021820068,GNB
Grenoble,France,45.36289978027344,5.329370021820068,GNB
Grenoble,France,45.36289978027344,5.329370021820068,GNB
Grenoble,France,45.36289978027344,5.329370021820068,GNB
Grenoble,France,45.36289978027344,5.329370021820068,GNB
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Geneva,Switzerland,46.23809814453125,6.108950138092041,GVA
Iasi,Romania,47.17850112915039,27.6205997467041,IAS
Kiev,Ukraine,50.40194,30.451940000000004,IEV
Kiev,Ukraine,50.40194,30.451940000000004,IEV
Innsbruck,Austria,47.260201,11.344,INN
Innsbruck,Austria,47.260201,11.344,INN
Innsbruck,Austria,47.260201,11.344,INN
Inverness,United Kingdom,57.54249954223633,-4.047500133514403,INV
Istanbul,Turkey,40.976898,28.8146,ISL
Istanbul,Turkey,41.275278,28.751944,IST
Jersey,Jersey,49.20790100097656,-2.195509910583496,JER
Jersey,Jersey,49.20790100097656,-2.195509910583496,JER
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Keflavik,Iceland,63.985000610352,-22.605600357056,KEF
Kerry,Ireland,52.18090057373047,-9.52377986907959,KIR
Chisinau,Moldova,46.92770004272461,28.93099975585937,KIV
Chisinau,Moldova,46.92770004272461,28.93099975585937,KIV
Chisinau,Moldova,46.92770004272461,28.93099975585937,KIV
Krakow,Poland,50.077702,19.7848,KRK
Krakow,Poland,50.077702,19.7848,KRK
Krakow,Poland,50.077702,19.7848,KRK
Kosice,Slovakia,48.66310119628906,21.241100311279297,KSC
Katowice,Poland,50.4743,19.08,KTW
Kaunas,Lithuania,54.96390151977539,24.084800720214844,KUN
Kaunas,Lithuania,54.96390151977539,24.084800720214844,KUN
Larnaca,Cyprus,34.875099182128906,33.62490081787109,LCA
Larnaca,Cyprus,34.875099182128906,33.62490081787109,LCA
London,United Kingdom,51.505299,0.0552779999999999,LCY
Leipzig,Germany,51.423889,12.236389,LEJ
London,United Kingdom,51.4706,-0.461941,LHR
Lisbon,Portugal,38.7813,-9.13592,LIS
Liverpool,United Kingdom,53.33359909057617,-2.849720001220703,LPL
Luxemburg,Luxembourg,49.6233333,6.204444400000001,LUX
Lublin,Poland,51.240278,22.713611,LUZ
Lvov,Ukraine,49.8125,23.95610046386719,LWO
Lvov,Ukraine,49.8125,23.95610046386719,LWO
Lyon,France,45.725556,5.081111,LYS
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,MAN
Malta,Malta,35.857498,14.4775,MLA
Milano,Italy,45.6306,8.728110000000001,MXP
Milano,Italy,45.6306,8.728110000000001,MXP
Naples,Italy,40.886002000000005,14.2908,NAP
Naples,Italy,40.886002000000005,14.2908,NAP
Nice,France,43.658401489300005,7.215869903560001,NCE
Nice,France,43.658401489300005,7.215869903560001,NCE
Newcastle,United Kingdom,55.03749847412109,-1.6916699409484863,NCL
Connaught,Ireland,53.9103012084961,-8.818490028381348,NOC
Porto,Portugal,41.2481002808,-8.68138980865,OPO
Cork,Ireland,51.84130096435547,-8.491109848022461,ORK
Bucharest,Romania,44.5711111,26.085,OTP
Paphos,Cyprus,34.71799850463867,32.48569869995117,PFO
Palma de Mallorca,Spain,39.551700592,2.73881006241,PMI
Palermo,Italy,38.175999,13.091,PMO
Poznan,Poland,52.4210014343,16.8262996674,POZ
Pristina,Serbia,42.5728,21.035801,PRN
Riga,Latvia,56.92359924316406,23.971099853515625,RIX
Rzeszow,Poland,50.1100006104,22.0189990997,RZE
Sibiu,Romania,45.78559875488281,24.09129905700684,SBZ
Suceava,Romania,47.6875,26.35409927368164,SCV
Skopje,Macedonia,41.961601,21.621401,SKP
Sofia,Bulgaria,42.69669342041016,23.411436080932614,SOF
Sevilla,Spain,37.41799926757813,-5.8931097984313965,SVQ
Salzburg,Austria,47.7933006287,13.0043001175,SZG
Poprad,Slovakia,49.073600769,20.2411003113,TAT
Tirana,Albania,41.4146995544,19.7206001282,TIA
Tallinn-ulemiste International,Estonia,59.41329956049999,24.8327999115,TLL
Torino,Italy,45.200802,7.64963,TRN
Torino,Italy,45.200802,7.64963,TRN
Torino,Italy,45.200802,7.64963,TRN
Timisoara,Romania,45.80989837646485,21.337900161743164,TSR
Varna,Bulgaria,43.232101,27.8251,VAR
Venice,Italy,45.505299,12.3519,VCE
Vienna,Austria,48.110298156738,16.569700241089002,VIE
Moscow,Russia,55.5914993286,37.2615013123,VKO
Vilnius,Lithuania,54.634102,25.285801,VNO
Vilnius,Lithuania,54.634102,25.285801,VNO
Warsaw,Poland,52.1656990051,20.9671001434,WAW
Wroclaw,Poland,51.10269927979999,16.885799408,WRO
Zurich,Switzerland,47.464699,8.54917,ZRH
Aberdeen,United Kingdom,57.20190048217773,-2.1977798938751216,ABZ
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Malaga,Spain,36.67490005493164,-4.499110221862793,AGP
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Alicante,Spain,38.28219985961914,-0.5581560134887695,ALC
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Stockholm,Sweden,59.651901245117,17.918600082397,ARN
Athens,Greece,37.9364013672,23.9444999695,ATH
Antalya,Turkey,36.898701,30.800501,AYT
Antalya,Turkey,36.898701,30.800501,AYT
Antalya,Turkey,36.898701,30.800501,AYT
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Barcelona,Spain,41.2971,2.07846,BCN
Belfast,United Kingdom,54.6575012207,-6.21582984924,BFS
Bergamo,Italy,45.673901,9.70417,BGY
Bergamo,Italy,45.673901,9.70417,BGY
Belfast,United Kingdom,54.61809921264648,-5.872499942779541,BHD
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Birmingham,United Kingdom,52.4538993835,-1.7480299472799998,BHX
Bilbao,Spain,43.30110168457031,-2.9106099605560303,BIO
Billund,Denmark,55.7402992249,9.15178012848,BLL
Bologna,Italy,44.5354,11.2887,BLQ
Bordeaux,France,44.8283004761,-0.7155560255050001,BOD
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Brussels,Belgium,50.9014015198,4.48443984985,BRU
Mulhouse,France,47.59,7.5291667,BSL
Bratislava,Slovakia,48.17020034790039,17.212699890136722,BTS
Budapest,Hungary,47.42976,19.261093,BUD
Budapest,Hungary,47.42976,19.261093,BUD
Beauvais,France,49.45439910888672,2.1127800941467285,BVA
Carcassonne,France,43.21599960327149,2.3063199520111084,CCF
Cologne,Germany,50.8658981323,7.1427397728,CGN
Rome,Italy,41.7994,12.5949,CIA
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Copenhagen,Denmark,55.617900848389,12.656000137329,CPH
Charleroi,Belgium,50.459202000000005,4.45382,CRL
Charleroi,Belgium,50.459202000000005,4.45382,CRL
Dublin,Ireland,53.421299,-6.27007,DUB
Dublin,Ireland,53.421299,-6.27007,DUB
Duesseldorf,Germany,51.289501,6.766780000000001,DUS
Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,EDI
Eindhoven,Netherlands,51.4500999451,5.374529838559999,EIN
East Midlands,United Kingdom,52.8311004639,-1.32806003094,EMA
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
Faro,Portugal,37.0144004822,-7.965909957889999,FAO
